id,from_node,to_node,distance,spend_tm
13174,11,1075,37203,45
13175,11,1076,24200,30
13176,11,1077,42787,52
13177,11,1078,42406,51
13178,11,1079,19619,24
13179,11,1080,7292,9
13180,11,1081,19759,24
13181,11,1082,21598,26
13182,11,1083,47399,57
13183,11,1084,23622,29
13184,11,1085,31362,38
13185,11,1086,29040,35
13186,11,1087,17557,22
13187,11,1088,32535,40
13188,11,1089,41546,50
13189,11,1090,10460,13
13190,11,1091,32279,39
13191,11,1092,44075,53
13192,11,1093,43539,53
13193,11,1094,9142,11
13194,11,1095,19756,24
13195,11,1096,18931,23
13196,11,1097,21915,27
13197,11,1098,20687,25
13198,11,1099,45296,55
13199,11,1100,26870,33
14200,12,1001,39439,48
14201,12,1002,24671,30
14202,12,1003,55396,67
14203,12,1004,41651,50
14204,12,1005,44266,54
14205,12,1006,44453,54
14206,12,1007,21460,26
14207,12,1008,63313,76
14208,12,1009,28034,34
14209,12,1010,7758,10
14210,12,1011,50349,61
14211,12,1012,71694,87
14212,12,1013,60253,73
14213,12,1014,51095,62
14214,12,1015,73317,88
14215,12,1016,42233,51
14216,12,1017,77493,93
14217,12,1018,62356,75
14218,12,1019,59360,72
14219,12,1020,56580,68
14220,12,1021,42175,51
14221,12,1022,65596,79
14222,12,1023,48597,59
14223,12,1024,50083,61
14224,12,1025,37569,46
14225,12,1026,52299,63
14226,12,1027,50280,61
14227,12,1028,62685,76
14228,12,1029,57645,70
14229,12,1030,74286,90
14230,12,1031,34113,41
14231,12,1032,60471,73
14232,12,1033,29114,35
14233,12,1034,55329,67
14234,12,1035,67347,81
14235,12,1036,44560,54
14236,12,1037,59518,72
14237,12,1038,48742,59
14238,12,1039,21415,26
14239,12,1040,38380,47
14240,12,1041,31882,39
14241,12,1042,39575,48
14242,12,1043,61464,74
14243,12,1044,49456,60
14244,12,1045,10826,13
14245,12,1046,80512,97
14246,12,1047,50060,61
14247,12,1048,65144,79
14248,12,1049,67701,82
14249,12,1050,44565,54
14250,12,1051,46350,56
14251,12,1052,50171,61
14252,12,1053,34167,42
14253,12,1054,44620,54
14254,12,1055,69028,83
14255,12,1056,26954,33
14256,12,1057,60781,73
14257,12,1058,52938,64
14258,12,1059,54404,66
14259,12,1060,46892,57
14260,12,1061,75544,91
14261,12,1062,47109,57
14262,12,1063,60018,73
14263,12,1064,60201,73
14264,12,1065,53868,65
14265,12,1066,52656,64
14266,12,1067,61984,75
14267,12,1068,28815,35
14268,12,1069,52789,64
14269,12,1070,55443,67
14270,12,1071,46440,56
14271,12,1072,80444,97
14272,12,1073,46938,57
14273,12,1074,16668,21
14274,12,1075,37485,45
14275,12,1076,53647,65
14276,12,1077,52042,63
14277,12,1078,57447,69
14278,12,1079,63992,77
14279,12,1080,51027,62
14280,12,1081,37797,46
14281,12,1082,41675,51
14282,12,1083,10199,13
14283,12,1084,52536,64
14284,12,1085,51565,62
14285,12,1086,65458,79
14286,12,1087,40000,48
14287,12,1088,51945,63
14288,12,1089,17080,21
14289,12,1090,47087,57
14290,12,1091,49989,60
14291,12,1092,56800,69
14292,12,1093,28028,34
14293,12,1094,48415,59
14294,12,1095,50117,61
14295,12,1096,67632,82
14296,12,1097,39567,48
14297,12,1098,36901,45
14298,12,1099,58308,70
14299,12,1100,30686,37
15300,13,1001,24849,30
15301,13,1002,13986,17
15302,13,1003,44719,54
15303,13,1004,30988,38
15304,13,1005,33599,41
15305,13,1006,33801,41
15306,13,1007,6873,9
15307,13,1008,52660,64
15308,13,1009,17348,21
15309,13,1010,18483,23
15310,13,1011,41780,51
15311,13,1012,61051,74
15312,13,1013,49607,60
15313,13,1014,40440,49
15314,13,1015,62693,76
15315,13,1016,46705,57
15316,13,1017,66858,81
15317,13,1018,51728,63
15318,13,1019,48690,59
15319,13,1020,41994,51
15320,13,1021,31504,38
15321,13,1022,54966,66
15322,13,1023,37947,46
15323,13,1024,39424,48
15324,13,1025,24479,30
15325,13,1026,41620,50
15326,13,1027,39643,48
15327,13,1028,52026,63
15328,13,1029,43059,52
15329,13,1030,63658,77
15330,13,1031,38850,47
15331,13,1032,49821,60
15332,13,1033,18439,23
15333,13,1034,44694,54
15334,13,1035,56678,69
15335,13,1036,33909,41
15336,13,1037,48867,59
15337,13,1038,38077,46
15338,13,1039,10730,13
15339,13,1040,27703,34
15340,13,1041,38758,47
15341,13,1042,28894,35
15342,13,1043,50814,61
15343,13,1044,38787,47
15344,13,1045,17981,22
15345,13,1046,69882,84
15346,13,1047,39369,48
15347,13,1048,54517,66
15348,13,1049,57048,69
15349,13,1050,33874,41
15350,13,1051,35662,43
15351,13,1052,39505,48
15352,13,1053,26225,32
15353,13,1054,33969,41
15354,13,1055,58397,71
15355,13,1056,34362,42
15356,13,1057,50101,61
15357,13,1058,43039,52
15358,13,1059,43769,53
15359,13,1060,36230,44
15360,13,1061,64926,78
15361,13,1062,36032,44
15362,13,1063,49363,60
15363,13,1064,49559,60
15364,13,1065,43235,52
15365,13,1066,42020,51
15366,13,1067,51343,62
15367,13,1068,17537,22
15368,13,1069,42113,51
15369,13,1070,40853,50
15370,13,1071,35767,43
15371,13,1072,69805,84
15372,13,1073,36285,44
15373,13,1074,6325,8
15374,13,1075,35126,43
15375,13,1076,42966,52
15376,13,1077,41408,50
15377,13,1078,46818,57
15378,13,1079,53323,64
15379,13,1080,40358,49
15380,13,1081,27125,33
15381,13,1082,31015,38
15382,13,1083,17609,22
15383,13,1084,41887,51
15384,13,1085,40921,50
15385,13,1086,54824,66
15386,13,1087,29328,36
15387,13,1088,41256,50
15388,13,1089,5914,8
15389,13,1090,36419,44
15390,13,1091,39345,48
15391,13,1092,46171,56
15392,13,1093,41467,50
15393,13,1094,37744,46
15394,13,1095,39437,48
15395,13,1096,56992,69
15396,13,1097,28906,35
15397,13,1098,26217,32
15398,13,1099,47682,58
15399,13,1100,20014,25
16400,14,1001,51517,62
16401,14,1002,60998,74
16402,14,1003,46042,56
16403,14,1004,43958,53
16404,14,1005,41353,50
16405,14,1006,41125,50
16406,14,1007,71486,86
16407,14,1008,23954,29
16408,14,1009,57638,70
16409,14,1010,77922,94
16410,14,1011,35179,43
16411,14,1012,20479,25
16412,14,1013,25309,31
16413,14,1014,34490,42
16414,14,1015,12185,15
16415,14,1016,43302,52
16416,14,1017,16950,21
16417,14,1018,23155,28
16418,14,1019,41329,50
16419,14,1020,64031,77
16420,14,1021,43456,53
16421,14,1022,19922,24
16422,14,1023,36975,45
16423,14,1024,35515,43
16424,14,1025,50520,61
16425,14,1026,43470,53
16426,14,1027,35257,43
16427,14,1028,30922,38
16428,14,1029,65095,79
16429,14,1030,11225,14
16430,14,1031,51459,62
16431,14,1032,25102,31
16432,14,1033,56528,68
16433,14,1034,30201,37
16434,14,1035,47972,58
16435,14,1036,41014,50
16436,14,1037,26058,32
16437,14,1038,36871,45
16438,14,1039,64253,78
16439,14,1040,47266,57
16440,14,1041,53695,65
16441,14,1042,46082,56
16442,14,1043,24109,29
16443,14,1044,36167,44
16444,14,1045,74847,90
16445,14,1046,13535,17
16446,14,1047,57143,69
16447,14,1048,20365,25
16448,14,1049,29076,35
16449,14,1050,51213,62
16450,14,1051,48849,59
16451,14,1052,35445,43
16452,14,1053,51434,62
16453,14,1054,40954,50
16454,14,1055,16491,20
16455,14,1056,58645,71
16456,14,1057,53975,65
16457,14,1058,32581,40
16458,14,1059,31129,38
16459,14,1060,38714,47
16460,14,1061,13112,16
16461,14,1062,54540,66
16462,14,1063,25567,31
16463,14,1064,25349,31
16464,14,1065,31657,38
16465,14,1066,32876,40
16466,14,1067,23563,29
16467,14,1068,57460,69
16468,14,1069,41911,51
16469,14,1070,62883,76
16470,14,1071,39196,48
16471,14,1072,24125,29
16472,14,1073,38642,47
16473,14,1074,70355,85
16474,14,1075,48087,58
16475,14,1076,48232,58
16476,14,1077,33485,41
16477,14,1078,28068,34
16478,14,1079,43649,53
16479,14,1080,34597,42
16480,14,1081,47834,58
16481,14,1082,43924,53
16482,14,1083,75477,91
16483,14,1084,33033,40
16484,14,1085,33989,41
16485,14,1086,20069,25
16486,14,1087,45633,55
16487,14,1088,56569,68
16488,14,1089,69625,84
16489,14,1090,38535,47
16490,14,1091,35566,43
16491,14,1092,28713,35
16492,14,1093,57552,70
16493,14,1094,37217,45
16494,14,1095,43788,53
16495,14,1096,17913,22
16496,14,1097,46036,56
16497,14,1098,48765,59
16498,14,1099,27198,33
16499,14,1100,54946,66
17500,15,1001,27818,34
17501,15,1002,37594,46
17502,15,1003,15980,20
17503,15,1004,46983,57
17504,15,1005,39858,48
17505,15,1006,57405,69
17506,15,1007,47789,58
17507,15,1008,38097,46
17508,15,1009,33927,41
17509,15,1010,54215,66
17510,15,1011,73530,89
17511,15,1012,41583,50
17512,15,1013,49050,59
17513,15,1014,47882,58
17514,15,1015,61803,75
17515,15,1016,78447,95
17516,15,1017,45122,55
17517,15,1018,68864,83
17518,15,1019,20702,25
17519,15,1020,14977,18
17520,15,1021,36467,44
17521,15,1022,62389,75
17522,15,1023,56234,68
17523,15,1024,43060,52
17524,15,1025,26819,33
17525,15,1026,18551,23
17526,15,1027,69744,84
17527,15,1028,31122,38
17528,15,1029,13165,16
17529,15,1030,56579,68
17530,15,1031,70553,85
17531,15,1032,43511,53
17532,15,1033,44886,54
17533,15,1034,67592,82
17534,15,1035,14060,17
17535,15,1036,59515,72
17536,15,1037,43634,53
17537,15,1038,38030,46
17538,15,1039,41430,50
17539,15,1040,34173,42
17540,15,1041,70455,85
17541,15,1042,28459,35
17542,15,1043,42450,51
17543,15,1044,33076,40
17544,15,1045,51138,62
17545,15,1046,48543,59
17546,15,1047,11922,15
17547,15,1048,66871,81
17548,15,1049,32974,40
17549,15,1050,17415,21
17550,15,1051,15617,19
17551,15,1052,35254,43
17552,15,1053,57897,70
17553,15,1054,59115,71
17554,15,1055,58999,71
17555,15,1056,66036,80
17556,15,1057,8044,10
17557,15,1058,74799,90
17558,15,1059,67190,81
17559,15,1060,42938,52
17560,15,1061,66803,81
17561,15,1062,15261,19
17562,15,1063,39063,47
17563,15,1064,54092,65
17564,15,1065,71395,86
17565,15,1066,69511,84
17566,15,1067,53699,65
17567,15,1068,33756,41
17568,15,1069,20112,25
17569,15,1070,10935,14
17570,15,1071,30565,37
17571,15,1072,37943,46
17572,15,1073,54394,66
17573,15,1074,46652,56
17574,15,1075,66829,81
17575,15,1076,13786,17
17576,15,1077,72436,87
17577,15,1078,72060,87
17578,15,1079,18384,23
17579,15,1080,30710,37
17580,15,1081,41117,50
17581,15,1082,51211,62
17582,15,1083,51769,63
17583,15,1084,53249,64
17584,15,1085,60997,74
17585,15,1086,58688,71
17586,15,1087,38320,46
17587,15,1088,10029,13
17588,15,1089,45922,56
17589,15,1090,35497,43
17590,15,1091,61914,75
17591,15,1092,73731,89
17592,15,1093,73162,88
17593,15,1094,29810,36
17594,15,1095,18231,22
17595,15,1096,48570,59
17596,15,1097,51526,62
17597,15,1098,26698,33
17598,15,1099,74954,90
17599,15,1100,48023,58
18600,16,1001,43107,52
18601,16,1002,20670,25
18602,16,1003,42310,51
18603,16,1004,24226,30
18604,16,1005,26839,33
18605,16,1006,27034,33
18606,16,1007,25130,31
18607,16,1008,45893,56
18608,16,1009,24955,30
18609,16,1010,18083,22
18610,16,1011,32940,40
18611,16,1012,54279,66
18612,16,1013,42837,52
18613,16,1014,33674,41
18614,16,1015,55913,68
18615,16,1016,28419,35
18616,16,1017,60083,73
18617,16,1018,44949,54
18618,16,1019,41931,51
18619,16,1020,60251,73
18620,16,1021,24745,30
18621,16,1022,48189,58
18622,16,1023,31179,38
18623,16,1024,32660,40
18624,16,1025,41237,50
18625,16,1026,39737,48
18626,16,1027,32869,40
18627,16,1028,45262,55
18628,16,1029,61316,74
18629,16,1030,56880,69
18630,16,1031,20571,25
18631,16,1032,43053,52
18632,16,1033,13411,17
18633,16,1034,37919,46
18634,16,1035,49919,60
18635,16,1036,27141,33
18636,16,1037,42099,51
18637,16,1038,31315,38
18638,16,1039,16836,21
18639,16,1040,24120,29
18640,16,1041,20479,25
18641,16,1042,29821,36
18642,16,1043,44046,53
18643,16,1044,32027,39
18644,16,1045,15013,19
18645,16,1046,63105,76
18646,16,1047,53380,65
18647,16,1048,47738,58
18648,16,1049,50281,61
18649,16,1050,47452,57
18650,16,1051,45095,55
18651,16,1052,32744,40
18652,16,1053,16743,21
18653,16,1054,27201,33
18654,16,1055,51620,62
18655,16,1056,16087,20
18656,16,1057,50238,61
18657,16,1058,35531,43
18658,16,1059,36994,45
18659,16,1060,29467,36
18660,16,1061,58143,70
18661,16,1062,50776,61
18662,16,1063,42597,52
18663,16,1064,42787,52
18664,16,1065,36459,44
18665,16,1066,35245,43
18666,16,1067,44571,54
18667,16,1068,32481,39
18668,16,1069,38182,46
18669,16,1070,59111,71
18670,16,1071,29009,35
18671,16,1072,63032,76
18672,16,1073,29518,36
18673,16,1074,20335,25
18674,16,1075,20067,25
18675,16,1076,44493,54
18676,16,1077,34632,42
18677,16,1078,40040,49
18678,16,1079,46564,56
18679,16,1080,33599,41
18680,16,1081,20367,25
18681,16,1082,24252,30
18682,16,1083,15641,19
18683,16,1084,35119,43
18684,16,1085,34150,41
18685,16,1086,48049,58
18686,16,1087,22570,28
18687,16,1088,52811,64
18688,16,1089,20747,25
18689,16,1090,29659,36
18690,16,1091,32574,40
18691,16,1092,39393,48
18692,16,1093,23189,28
18693,16,1094,30985,38
18694,16,1095,40050,49
18695,16,1096,50219,61
18696,16,1097,22143,27
18697,16,1098,31569,38
18698,16,1099,40903,50
18699,16,1100,13256,16
19700,17,1001,37507,46
19701,17,1002,46980,57
19702,17,1003,16229,20
19703,17,1004,29924,36
19704,17,1005,27322,33
19705,17,1006,35861,44
19706,17,1007,57476,69
19707,17,1008,16553,20
19708,17,1009,43620,53
19709,17,1010,63907,77
19710,17,1011,51978,63
19711,17,1012,20035,25
19712,17,1013,27503,34
19713,17,1014,26339,32
19714,17,1015,40246,49
19715,17,1016,56896,69
19716,17,1017,23571,29
19717,17,1018,47309,57
19718,17,1019,12240,15
19719,17,1020,31958,39
19720,17,1021,29429,36
19721,17,1022,40836,50
19722,17,1023,34689,42
19723,17,1024,21519,26
19724,17,1025,36508,44
19725,17,1026,19328,24
19726,17,1027,48193,58
19727,17,1028,9581,12
19728,17,1029,33021,40
19729,17,1030,35024,43
19730,17,1031,49008,59
19731,17,1032,21967,27
19732,17,1033,42503,52
19733,17,1034,46040,56
19734,17,1035,15877,20
19735,17,1036,37970,46
19736,17,1037,22090,27
19737,17,1038,22839,28
19738,17,1039,50235,61
19739,17,1040,33242,40
19740,17,1041,48911,59
19741,17,1042,32060,39
19742,17,1043,20905,26
19743,17,1044,22137,27
19744,17,1045,60830,73
19745,17,1046,26989,33
19746,17,1047,25063,31
19747,17,1048,45316,55
19748,17,1049,11431,14
19749,17,1050,27106,33
19750,17,1051,25310,31
19751,17,1052,21413,26
19752,17,1053,37399,45
19753,17,1054,37570,46
19754,17,1055,37445,45
19755,17,1056,44609,54
19756,17,1057,21888,27
19757,17,1058,53245,64
19758,17,1059,45638,55
19759,17,1060,24679,30
19760,17,1061,45243,55
19761,17,1062,24951,30
19762,17,1063,17520,22
19763,17,1064,32544,40
19764,17,1065,49842,60
19765,17,1066,47960,58
19766,17,1067,32150,39
19767,17,1068,43446,53
19768,17,1069,18831,23
19769,17,1070,30806,37
19770,17,1071,25169,31
19771,17,1072,17356,21
19772,17,1073,32850,40
19773,17,1074,56342,68
19774,17,1075,45284,55
19775,17,1076,17990,22
19776,17,1077,50883,62
19777,17,1078,50506,61
19778,17,1079,11554,14
19779,17,1080,20568,25
19780,17,1081,33807,41
19781,17,1082,29888,36
19782,17,1083,61461,74
19783,17,1084,31704,39
19784,17,1085,39449,48
19785,17,1086,37135,45
19786,17,1087,31605,38
19787,17,1088,24488,30
19788,17,1089,55612,67
19789,17,1090,24505,30
19790,17,1091,40366,49
19791,17,1092,52176,63
19792,17,1093,51618,62
19793,17,1094,23190,28
19794,17,1095,21517,26
19795,17,1096,27021,33
19796,17,1097,32001,39
19797,17,1098,34746,42
19798,17,1099,53398,65
19799,17,1100,40918,50
20800,18,1001,21548,26
20801,18,1002,31029,38
20802,18,1003,16981,21
20803,18,1004,22406,27
20804,18,1005,15286,19
20805,18,1006,32815,40
20806,18,1007,41516,50
20807,18,1008,16102,20
20808,18,1009,27668,34
20809,18,1010,47953,58
20810,18,1011,48918,59
20811,18,1012,24510,30
20812,18,1013,24452,30
20813,18,1014,23294,28
20814,18,1015,37179,45
20815,18,1016,53838,65
20816,18,1017,30331,37
20817,18,1018,44245,54
20818,18,1019,12268,15
20819,18,1020,34969,42
20820,18,1021,13488,17
20821,18,1022,37773,46
20822,18,1023,31641,38
20823,18,1024,18478,23
20824,18,1025,20551,25
20825,18,1026,14409,18
20826,18,1027,45136,55
20827,18,1028,15457,19
20828,18,1029,36033,44
20829,18,1030,31960,39
20830,18,1031,45960,56
20831,18,1032,18919,23
20832,18,1033,26559,32
20833,18,1034,42980,52
20834,18,1035,20092,25
20835,18,1036,34922,42
20836,18,1037,19043,23
20837,18,1038,13455,17
20838,18,1039,34284,42
20839,18,1040,17297,21
20840,18,1041,45865,56
20841,18,1042,16113,20
20842,18,1043,17857,22
20843,18,1044,8506,11
20844,18,1045,44878,54
20845,18,1046,33364,41
20846,18,1047,28081,34
20847,18,1048,42251,51
20848,18,1049,20489,25
20849,18,1050,22152,27
20850,18,1051,19787,24
20851,18,1052,10680,13
20852,18,1053,33317,40
20853,18,1054,34522,42
20854,18,1055,34382,42
20855,18,1056,41455,50
20856,18,1057,24914,30
20857,18,1058,50183,61
20858,18,1059,42579,52
20859,18,1060,18360,23
20860,18,1061,42172,51
20861,18,1062,25478,31
20862,18,1063,14475,18
20863,18,1064,29490,36
20864,18,1065,46781,57
20865,18,1066,44901,54
20866,18,1067,29095,35
20867,18,1068,27490,33
20868,18,1069,12850,16
20869,18,1070,33821,41
20870,18,1071,9227,12
20871,18,1072,33272,40
20872,18,1073,29804,36
20873,18,1074,40385,49
20874,18,1075,42236,51
20875,18,1076,19171,24
20876,18,1077,47823,58
20877,18,1078,47442,57
20878,18,1079,16738,21
20879,18,1080,6140,8
20880,18,1081,17866,22
20881,18,1082,26630,32
20882,18,1083,45508,55
20883,18,1084,28655,35
20884,18,1085,36396,44
20885,18,1086,34075,41
20886,18,1087,15664,19
20887,18,1088,27507,34
20888,18,1089,39655,48
20889,18,1090,10926,14
20890,18,1091,37313,45
20891,18,1092,49111,59
20892,18,1093,48572,59
20893,18,1094,7249,9
20894,18,1095,14727,18
20895,18,1096,23966,29
20896,18,1097,26946,33
20897,18,1098,18796,23
20898,18,1099,50332,61
20899,18,1100,24977,30
21900,19,1001,35329,43
21901,19,1002,18180,22
21902,19,1003,48909,59
21903,19,1004,35169,43
21904,19,1005,37783,46
21905,19,1006,37976,46
21906,19,1007,17352,21
21907,19,1008,56836,69
21908,19,1009,21543,26
21909,19,1010,7998,10
21910,19,1011,43880,53
21911,19,1012,65220,79
21912,19,1013,53778,65
21913,19,1014,44617,54
21914,19,1015,66852,81
21915,19,1016,36190,44
21916,19,1017,71023,86
21917,19,1018,55889,68
21918,19,1019,52876,64
21919,19,1020,52472,63
21920,19,1021,35690,43
21921,19,1022,59128,71
21922,19,1023,42121,51
21923,19,1024,43603,53
21924,19,1025,33459,41
21925,19,1026,45811,55
21926,19,1027,43809,53
21927,19,1028,56205,68
21928,19,1029,53537,65
21929,19,1030,67819,82
21930,19,1031,28343,35
21931,19,1032,53995,65
21932,19,1033,22627,28
21933,19,1034,48859,59
21934,19,1035,60863,74
21935,19,1036,38083,46
21936,19,1037,53041,64
21937,19,1038,42259,51
21938,19,1039,14924,18
21939,19,1040,31892,39
21940,19,1041,28252,34
21941,19,1042,33086,40
21942,19,1043,54988,66
21943,19,1044,42972,52
21944,19,1045,7496,9
21945,19,1046,74044,89
21946,19,1047,45603,55
21947,19,1048,58677,71
21948,19,1049,61223,74
21949,19,1050,39674,48
21950,19,1051,39858,48
21951,19,1052,43688,53
21952,19,1053,27686,34
21953,19,1054,38143,46
21954,19,1055,62560,76
21955,19,1056,23860,29
21956,19,1057,54292,66
21957,19,1058,46470,56
21958,19,1059,47934,58
21959,19,1060,40411,49
21960,19,1061,69081,83
21961,19,1062,42998,52
21962,19,1063,53540,65
21963,19,1064,53729,65
21964,19,1065,47399,57
21965,19,1066,46186,56
21966,19,1067,55512,67
21967,19,1068,24704,30
21968,19,1069,46302,56
21969,19,1070,51333,62
21970,19,1071,39954,48
21971,19,1072,73972,89
21972,19,1073,40460,49
21973,19,1074,12558,16
21974,19,1075,31009,38
21975,19,1076,47157,57
21976,19,1077,45572,55
21977,19,1078,50979,62
21978,19,1079,57508,70
21979,19,1080,44543,54
21980,19,1081,31312,38
21981,19,1082,35195,43
21982,19,1083,7124,9
21983,19,1084,46061,56
21984,19,1085,45091,55
21985,19,1086,58989,71
21986,19,1087,33515,41
21987,19,1088,45452,55
21988,19,1089,12969,16
21989,19,1090,40604,49
21990,19,1091,43516,53
21991,19,1092,50332,61
21992,19,1093,30962,38
21993,19,1094,41930,51
21994,19,1095,43628,53
21995,19,1096,61160,74
21996,19,1097,33086,40
21997,19,1098,30411,37
21998,19,1099,51842,63
21999,19,1100,24201,30
23000,20,1001,57329,69
23001,20,1002,34896,42
23002,20,1003,56540,68
23003,20,1004,25592,31
23004,20,1005,32702,40
23005,20,1006,24266,30
23006,20,1007,39350,48
23007,20,1008,43126,52
23008,20,1009,39181,48
23009,20,1010,22404,27
23010,20,1011,30164,37
23011,20,1012,51507,62
23012,20,1013,40066,49
23013,20,1014,30908,38
23014,20,1015,53133,64
23015,20,1016,22047,27
23016,20,1017,57308,69
23017,20,1018,42171,51
23018,20,1019,51845,63
23019,20,1020,74470,90
23020,20,1021,36076,44
23021,20,1022,45411,55
23022,20,1023,28410,35
23023,20,1024,29895,36
23024,20,1025,55459,67
23025,20,1026,53966,65
23026,20,1027,30094,37
23027,20,1028,42497,51
23028,20,1029,75536,91
23029,20,1030,54102,65
23030,20,1031,13926,17
23031,20,1032,40284,49
23032,20,1033,27641,34
23033,20,1034,35143,43
23034,20,1035,58491,71
23035,20,1036,24373,30
23036,20,1037,39331,48
23037,20,1038,34539,42
23038,20,1039,31062,38
23039,20,1040,38350,47
23040,20,1041,11695,15
23041,20,1042,44050,53
23042,20,1043,41277,50
23043,20,1044,39478,48
23044,20,1045,22907,28
23045,20,1046,60327,73
23046,20,1047,67603,82
23047,20,1048,44959,54
23048,20,1049,47514,58
23049,20,1050,61675,75
23050,20,1051,59320,72
23051,20,1052,37310,45
23052,20,1053,14688,18
23053,20,1054,24433,30
23054,20,1055,48843,59
23055,20,1056,6766,9
23056,20,1057,64467,78
23057,20,1058,32753,40
23058,20,1059,34219,42
23059,20,1060,29640,36
23060,20,1061,55360,67
23061,20,1062,64999,78
23062,20,1063,39831,48
23063,20,1064,40015,49
23064,20,1065,33683,41
23065,20,1066,32470,39
23066,20,1067,41798,51
23067,20,1068,46704,57
23068,20,1069,52412,63
23069,20,1070,73333,88
23070,20,1071,41972,51
23071,20,1072,60258,73
23072,20,1073,26751,33
23073,20,1074,34558,42
23074,20,1075,17298,21
23075,20,1076,58720,71
23076,20,1077,31856,39
23077,20,1078,37262,45
23078,20,1079,54171,66
23079,20,1080,41843,51
23080,20,1081,31426,38
23081,20,1082,21488,26
23082,20,1083,23279,28
23083,20,1084,32350,39
23084,20,1085,31378,38
23085,20,1086,45273,55
23086,20,1087,34221,42
23087,20,1088,67035,81
23088,20,1089,34969,42
23089,20,1090,37058,45
23090,20,1091,29803,36
23091,20,1092,36615,44
23092,20,1093,8948,11
23093,20,1094,42731,52
23094,20,1095,54279,66
23095,20,1096,47446,57
23096,20,1097,21056,26
23097,20,1098,45796,55
23098,20,1099,38124,46
23099,20,1100,24520,30
24100,21,1001,16105,20
24101,21,1002,16009,20
24102,21,1003,37350,45
24103,21,1004,25349,31
24104,21,1005,26238,32
24105,21,1006,35746,43
24106,21,1007,12263,15
24107,21,1008,45309,55
24108,21,1009,11723,15
24109,21,1010,28495,35
24110,21,1011,51831,63
24111,21,1012,53706,65
24112,21,1013,42260,51
24113,21,1014,33087,40
24114,21,1015,55360,67
24115,21,1016,56753,69
24116,21,1017,59519,72
24117,21,1018,47151,57
24118,21,1019,41326,50
24119,21,1020,31989,39
24120,21,1021,24139,29
24121,21,1022,47630,58
24122,21,1023,34570,42
24123,21,1024,32067,39
24124,21,1025,17099,21
24125,21,1026,34251,42
24126,21,1027,48052,58
24127,21,1028,44670,54
24128,21,1029,33053,40
24129,21,1030,56324,68
24130,21,1031,48889,59
24131,21,1032,42471,51
